VM Identification (UUID),AMU,AVMU,ADU,CLS,TC,RL,GL,Class
9F BC 3A 24 51 B8 7C B8-85 07 44 B3 C6 87 8D 42,91.73931539,41.86545293,97.95665576,40.21735615,3.597759214,36.47464557,94.74729676,Partially Malicious
8A 9D A7 C5 3E 43 1B 86-21 33 26 A6 51 8E 76 3E,89.68140588,48.02267858,24.805431,39.03583033,16.55400424,76.41170582,88.13801554,Not Malicious
5B AB C3 1A 98 55 C1 44-2E 8B 1B 63 48 B5 64 B7,26.75303004,18.81125296,91.84811733,98.97627964,31.91535367,46.58972056,16.96402664,Not Malicious
A0 AE 02 1C 25 0F 9E BD-AC 70 AD 53 8D A2 22 61,5.311109391,96.70101004,82.72109841,59.97515454,96.66888593,10.25954046,1.306337459,Not Malicious
26 20 17 32 1E 7B 33 66-B0 90 0C 75 C2 3E 82 54,21.69985831,47.57775295,45.86114295,19.43801877,80.68107682,16.00622526,18.82543688,Malicious
2B 2E 07 93 95 78 25 57-3E 86 90 B2 81 44 94 11,18.38133949,78.24170205,14.8961086,74.73915407,0.112025836,54.01616901,64.7794209,Partially Malicious
61 12 5C 7A 34 A6 40 77-5A 8E 9D 66 49 7C 00 1E,15.60653514,87.60603762,25.83994333,9.73307563,53.04788872,16.36372179,88.68114941,Not Malicious
32 03 B6 65 A4 28 62 B0-23 1E 20 7D C2 B0 22 AD,22.88545751,14.02192344,74.8120168,76.5658338,80.01673915,18.06657369,23.74921673,Malicious
03 4B 7E 52 2D 77 04 4D-39 60 75 8C 8C 15 55 0F,66.73288447,88.02043541,34.5410185,73.57491734,77.30874218,54.85278265,57.6409921,Malicious
52 72 70 14 B6 87 C4 7C-4A 68 AE 89 2D BD 31 55,90.76481948,24.74108445,2.991508495,46.42783514,79.91346934,94.52410382,51.72636176,Not Malicious
2B 3D 94 54 5B 82 A0 1D-6E 45 0C 1B 71 57 5C 38,61.95196749,39.16808704,6.373052123,1.758010816,46.25630036,68.15257819,58.513402,Not Malicious
58 91 93 0E 8F 5B BB 90-C0 01 14 06 B2 95 2C BD,51.81780065,96.08385904,42.86885739,20.72393397,85.70998674,96.75342752,15.66613358,Partially Malicious
27 0B 9A 69 39 2D 6F C6-61 40 2F 62 27 8E 27 35,78.41257613,13.22608455,41.83329077,63.71925875,45.11743602,70.16809704,51.42191482,Malicious
94 3C 36 2F C2 43 C3 4E-BA B7 C5 1B 7E 89 98 C3,16.86575145,15.90105667,80.63472443,93.22974903,0.169536975,38.21449148,28.68346011,Partially Malicious
A4 32 20 87 81 37 7F 5A-2B B5 83 BA 12 6B 29 9A,38.98801747,86.4947179,4.95524402,10.2008702,34.10207236,65.86958296,79.66188472,Partially Malicious
06 23 A9 0B 47 C2 53 73-25 B6 7F 25 17 C1 00 71,86.09773466,82.39123944,94.52131951,85.18800079,86.40070622,94.26420946,61.9127695,Partially Malicious
81 C3 02 68 3A A2 62 6E-3C 91 95 4A 70 29 AC 51,3.515741781,34.47833221,18.95784758,32.48587916,25.59437037,99.62394022,69.73206323,Partially Malicious
0D 31 31 53 92 71 C6 50-7A 60 5C 2A 9C B2 55 56,63.75185355,42.64255167,31.38560544,0.828525267,56.28326374,13.3944246,60.79777861,Not Malicious
A1 55 7D 38 54 04 2B B2-5A 6A AD C4 43 6D A3 78,4.011363589,58.80288361,41.72759119,21.258785,47.40534582,22.48997376,99.60855229,Not Malicious
09 6A 7A 81 A6 7D 10 23-71 49 30 1E 4D 0C 76 77,74.19591523,41.92714199,28.39783374,44.41661002,27.22003202,35.22762593,94.3689835,Not Malicious
9A 34 B9 1E C6 BB 83 B4-BE 0D 77 6C C2 8B 4F 3F,14.34935479,24.87786628,69.53550614,25.76457541,93.12825536,14.82558469,50.12953697,Not Malicious
B1 6E 4F 6C 32 67 79 1D-0F 3D 1F C0 7E 78 56 26,60.28490814,77.68659446,26.88469311,23.74121477,81.87680779,35.17934309,40.11851771,Not Malicious
7B 37 B1 66 24 9F A9 4C-2B A4 14 1E 2D 80 06 53,15.05227555,63.77937994,30.0520874,40.85087113,43.06986652,77.0132344,3.523516798,Partially Malicious
8B 77 20 93 17 07 42 67-95 35 9A 74 37 99 6E 82,44.59564465,89.17088057,43.19585236,43.34351641,48.839347,48.39381808,29.59615178,Partially Malicious
40 A1 63 6C A6 B9 AE 94-3A 89 9A 5C C6 79 5D 0D,98.78980435,40.50034649,70.43780273,10.30848882,96.47672445,84.0132463,81.77275438,Not Malicious
5E 74 83 3E 5D 0D 2E AE-40 2B 0F 7C A8 73 BB 21,22.15741088,7.400520425,14.86713855,39.8683899,73.12200121,33.85169987,39.68505362,Malicious
43 31 6E 84 B3 64 4D 81-46 03 A0 68 3B 30 09 1A,97.00355829,50.5868984,97.75399296,25.71617895,70.25553727,29.40197696,94.41367022,Malicious
BA 8C 82 31 66 9E 7A AA-92 29 34 93 61 34 55 BC,63.22218235,91.13587536,61.99018962,6.788619909,50.43679154,65.51742494,33.74965201,Malicious
11 7C 59 39 06 4B 40 98-56 48 32 BB AF 14 7D 9A,66.88826645,17.19820406,32.26814877,91.17822974,11.12277273,74.29487027,86.00024859,Partially Malicious
9F A6 4A BE 59 2A 9F 64-6B AE A0 4F AF 54 B2 AF,95.67972922,3.25164828,74.91682667,56.96828376,13.71093968,40.16383234,84.56407508,Partially Malicious
5E 16 24 16 14 57 A7 50-53 3A A6 0E 33 BA B0 A8,45.70978563,60.97850814,39.09240127,65.10743147,26.036712,22.89231273,29.86224006,Partially Malicious
2E 72 2F 15 64 C6 A0 1B-BC 2C 8F C4 6F 86 A6 37,25.60352696,55.78811222,13.62088489,85.70422567,15.16693657,35.872552,25.66073696,Partially Malicious
B7 C4 03 BE 41 A6 86 B7-09 83 7E 64 3C 88 32 0A,24.03607428,98.25686209,8.736159838,39.82454413,95.75963617,7.067611227,59.36383613,Partially Malicious
39 81 78 10 49 3F 43 38-BB B7 B5 4D 7E 50 53 50,30.76704518,39.05325119,50.86318945,50.17357895,21.49479675,63.23866547,94.5007201,Partially Malicious
9F 6B 22 8C 73 3C 90 B5-3D 85 A1 12 11 A3 31 A3,92.6352213,1.192335739,28.40677363,96.93927931,43.85959537,67.56728058,71.82800196,Partially Malicious
07 93 76 C0 86 61 11 63-89 B8 12 C4 88 4A 32 65,14.25711171,0.965537393,80.30759987,82.30098732,97.2385,25.79858683,51.85743499,Partially Malicious
39 39 B7 BB 32 A1 A2 B9-9B 36 3E 0C 6E 30 67 4E,11.32000584,72.30328037,35.50761113,77.08804751,74.95468793,23.82508416,79.00620066,Not Malicious
C4 3A 52 BE 92 4A 49 91-9B 5F 15 80 74 05 A4 64,82.96336302,50.80839277,56.31413467,9.091190025,90.08529058,53.86572961,28.41332673,Partially Malicious
9E C7 4A C0 A5 0D C5 93-70 36 B1 99 9A 99 0C 29,38.23292005,2.967546568,31.12031231,44.23738127,68.69153453,1.554677091,74.61339393,Not Malicious
70 32 12 57 30 45 0E 79-8A 73 9E 96 01 3A 8E 19,8.158063757,64.37677879,83.90005933,55.66148755,79.41425961,31.74329491,20.25719729,Partially Malicious
5D 7A 88 13 5D 8F C3 55-5D 4D 78 1E B2 58 6F C6,29.63478662,58.8566891,84.40603583,92.72105836,5.41147597,10.2372162,9.20314936,Partially Malicious
64 C2 6D C6 96 20 95 6B-52 B3 3F 07 9A 05 21 B9,12.39428717,0.256907827,48.48189321,5.526547039,44.58673521,4.605328235,60.69009647,Partially Malicious
79 82 65 A5 22 45 44 5F-B1 44 71 6C 56 AB B2 9D,49.15248128,11.99481112,96.4441469,65.95176717,78.57258943,92.98949109,21.97795796,Partially Malicious
AB 8A 9B 91 BF 29 27 0F-7F 8C A2 1D 92 BC 1B A6,7.758303428,62.95743104,19.13712817,16.6438566,13.45291466,20.46509444,25.41137861,Not Malicious
31 8D 76 04 28 40 6A 86-9D A4 B3 C7 71 9E 80 A7,40.46419254,69.60724045,59.81141643,43.85288117,67.328327,12.47340231,53.57903094,Partially Malicious
1C 01 1F AB 61 35 44 80-A5 A3 BD C5 75 4C 6F 6F,62.16113626,12.09489536,93.11597994,40.71244284,26.3923219,11.97328613,22.71959895,Partially Malicious
66 00 4E 2B 84 B1 94 30-20 92 C4 BE 45 93 34 A9,59.74372038,63.06483481,88.75763224,33.82973351,49.50839704,73.11368705,78.55801585,Not Malicious
4A B2 B9 3D 5C 77 83 BB-1E BD BC 35 3A C7 49 44,30.88489115,5.928715401,58.8855357,55.24045213,42.24345806,41.41001065,34.23061448,Partially Malicious
5A B7 72 63 15 54 75 6C-A5 6E 2D BB 74 0B 10 7C,89.93735797,78.99833081,99.5093371,88.16138294,21.87265802,57.67801926,51.80539446,Partially Malicious
78 98 1C 49 2F 94 92 10-87 AD 23 1A 61 4F 7C 21,63.86384035,33.22786377,5.746018948,45.93043722,59.34363921,92.19161679,13.2480464,Partially Malicious
3D 5F 92 4B 54 05 52 6D-2C 47 98 73 89 AD 9E C3,48.77923996,79.18517947,31.62730279,94.15957064,28.91659622,37.04428438,51.03326426,Partially Malicious
6B 26 C2 9F 2D 71 1F 6A-96 45 81 0C BC 8E 92 05,0.434280408,64.79018115,98.4517595,35.80430693,84.19116734,84.5640808,35.42262621,Partially Malicious
8E 31 3D 04 81 34 70 6A-4E 69 5E 80 AB 34 6D A9,59.7452925,47.01423533,52.06050163,92.49804399,50.17671184,99.90914148,11.40802122,Not Malicious
66 04 21 8B 9F 57 88 BF-44 36 37 68 85 2B 77 C1,71.3522483,11.13992756,58.52676615,45.98957223,72.12211655,45.06521036,17.89020616,Not Malicious
89 B0 2D 6E 5B 1D 51 62-7C 0B 33 76 AD 63 97 6D,99.1975415,34.9168505,58.9020154,63.16046333,14.65719481,82.34377729,8.977514529,Partially Malicious
28 C3 63 4B 85 30 AB 58-02 0B AE 5B A4 31 5C BE,16.93159112,91.03027495,46.4327446,91.14838296,43.22514392,48.99847146,31.55471117,Not Malicious
B4 C0 12 68 BF 0A 82 C1-1B 80 1E 31 2E 38 49 16,43.20334927,6.751780621,25.03252069,9.629438531,38.08468317,10.53691279,83.33100177,Partially Malicious
22 1A 05 73 C5 00 65 28-A6 24 5D 6A A4 1C 88 88,77.3129879,80.83445851,84.50478262,82.44266448,77.81666191,42.32741913,37.12723157,Partially Malicious
8C 8B 3C B6 69 79 86 55-AA 6D 0C 31 6C B8 22 55,36.38509674,56.86536415,77.49263816,14.41362273,36.66192203,32.24113454,11.7762091,Partially Malicious
76 9F C5 2B C3 A0 8D BE-02 34 A5 7B 5F 5F B8 75,22.51871324,80.14525181,62.50800913,20.26690051,21.72177479,44.48481708,50.55646933,Not Malicious
A9 8A 39 63 25 B7 0D BD-1D 99 34 A0 7C 29 52 B6,87.64421798,69.25784402,28.50995881,78.45602903,0.31500462,17.75780735,73.71842622,Malicious
2B 09 4D 85 7B 56 30 AD-6B 69 32 5A 77 C1 16 21,4.948681349,80.97946357,53.8940576,72.30370512,53.23887339,56.14171761,65.90992487,Not Malicious
1A 68 06 23 28 82 69 9D-0A A7 89 29 2B 34 98 11,86.60375114,73.79186933,92.86435923,92.8681687,9.537018544,18.652369,54.48658183,Partially Malicious
87 A1 56 23 04 89 47 C5-1C 15 74 3D 48 43 06 90,95.87117285,24.19165529,71.41106139,96.13382576,67.83481915,54.30918548,2.573265124,Partially Malicious
8F A9 4D A8 5A 29 1B 92-34 2A 50 23 1B 3B 89 3C,73.07671444,26.69659413,64.77403716,27.68285284,75.45367413,61.53908052,69.64349263,Malicious
AD B5 68 13 82 3B C6 79-75 29 AC 68 7A 5B 2D C3,1.699197273,64.14328714,55.66058381,93.95218393,53.72363868,99.62951798,5.842940726,Partially Malicious
57 54 7D 8A 16 C0 59 7E-AD 87 3F 39 98 54 A1 A6,40.73926874,80.2152837,34.41557621,47.68065761,72.86199639,60.60607454,44.7803778,Malicious
67 62 3C 47 1B 22 A6 64-55 75 45 71 98 81 7A 34,34.71614088,89.92233852,69.66899673,32.22156053,15.3043097,39.10757603,91.18580383,Not Malicious
0A 4D 40 17 81 5C 72 AB-73 33 BC 39 8F 2D 01 8B,31.80343551,33.19447216,32.12625805,70.78407111,26.91704272,15.12678228,73.0559009,Not Malicious
9B 45 53 69 51 27 03 C5-76 3B 91 1A 26 0E B5 4B,32.87807414,67.95254765,17.29571202,55.35056661,3.47786763,36.81737949,91.64681837,Not Malicious
93 A7 22 64 B1 14 95 58-06 36 C1 63 36 92 95 27,72.06208399,2.904922133,65.16809062,13.39301487,79.24199529,79.1204312,98.93544293,Not Malicious
46 AA 63 BF 56 91 50 3C-68 6B 11 3C B0 B2 C6 84,9.145508299,47.19395175,38.22106719,60.33743162,91.19587641,32.05291805,42.69883853,Partially Malicious
13 B9 6E 34 AA 9C 4E 63-AB A4 38 C2 21 63 A2 93,10.17827049,37.23433428,70.14616626,99.8411274,61.21976448,6.680487485,56.57350074,Not Malicious
17 3B 2E 93 08 1E 3F 34-78 07 9B AD BA 93 7F 13,36.59154547,94.49367869,15.02631851,14.63691486,80.90449946,36.57922134,12.4432823,Not Malicious
A4 B8 AE 85 09 32 57 84-46 0E 87 23 A5 00 4B 70,41.18649707,30.9622898,92.63001453,65.45436912,45.88240711,53.82492477,17.74465202,Not Malicious
79 A1 87 AE 9B 94 51 0F-2A 11 7E 3D 87 83 97 7D,94.72372303,8.317373359,30.79754678,54.9562014,74.50876731,45.8648057,73.00427702,Malicious
7A 04 1C BA 5C 08 74 A2-51 92 9B 49 00 76 79 20,71.97984697,43.69180333,14.41563272,47.19976463,75.08972803,77.87048934,2.76552748,Malicious
3A 40 3E B6 5F 36 C4 8C-A7 81 8A 1C 9E 5D 35 64,90.03086333,95.61568035,33.47434505,80.22233889,76.27003196,98.41202283,31.41690725,Partially Malicious
0E 6D 78 B1 02 00 01 8C-61 0B BC 44 17 C0 78 37,84.83492183,92.78728106,21.63650009,91.63249224,17.0226327,53.51400331,36.99427094,Malicious
AA 39 5E C1 0F 64 03 AB-6F 1C 23 AF 3C 07 72 A5,35.17471405,19.86108118,82.87371919,43.14286618,18.91223849,44.29929931,13.67769071,Not Malicious
5B 1F 4C 14 30 8D 11 06-99 B5 15 7E B5 14 76 0B,44.11899222,2.884171482,82.73969283,5.890253905,73.23519181,11.09462993,70.18034441,Partially Malicious
